t	y1	y2
0.691	0.539736	0.530138
0.692	0.540266	0.529359
0.693	0.540795	0.52858
0.694	0.541323	0.527801
0.695	0.541851	0.527022
0.696	0.542377	0.526242
0.697	0.542903	0.525463
0.698	0.543428	0.524684
0.699	0.543953	0.523904
0.7	0.544476	0.523125
0.701	0.544999	0.522345
0.702	0.545521	0.521565
0.703	0.546042	0.520786
0.704	0.546562	0.520006
0.705	0.547082	0.519226
0.706	0.547601	0.518446
0.707	0.548119	0.517667
0.708	0.548636	0.516887
0.709	0.549153	0.516107
0.71	0.549668	0.515327
0.711	0.550183	0.514546
0.712	0.550697	0.513766
0.713	0.551211	0.512986
0.714	0.551723	0.512206
0.715	0.552235	0.511426
0.716	0.552746	0.510645
0.717	0.553257	0.509865
0.718	0.553766	0.509084
0.719	0.554275	0.508304
0.72	0.554783	0.507524
0.721	0.55529	0.506743
0.722	0.555796	0.505962
0.723	0.556302	0.505182
0.724	0.556806	0.504401
0.725	0.55731	0.50362
0.726	0.557814	0.50284
0.727	0.558316	0.502059
0.728	0.558818	0.501278
0.729	0.559319	0.500497
0.73	0.559819	0.499716
0.731	0.560318	0.498935
0.732	0.560817	0.498155
0.733	0.561314	0.497374
0.734	0.561811	0.496593
0.735	0.562308	0.495812
0.736	0.562803	0.49503
0.737	0.563298	0.494249
0.738	0.563792	0.493468
0.739	0.564285	0.492687
0.74	0.564777	0.491906
0.741	0.565268	0.491125
0.742	0.565759	0.490344
0.743	0.566249	0.489562
0.744	0.566738	0.488781
0.745	0.567227	0.488
0.746	0.567714	0.487218
0.747	0.568201	0.486437
0.748	0.568687	0.485656
0.749	0.569172	0.484874
0.75	0.569657	0.484093
0.751	0.570141	0.483312
0.752	0.570624	0.48253
0.753	0.571106	0.481749
0.754	0.571587	0.480967
0.755	0.572068	0.480186
0.756	0.572547	0.479404
0.757	0.573026	0.478623
0.758	0.573505	0.477841
0.759	0.573982	0.47706
0.76	0.574459	0.476278
0.761	0.574935	0.475497
0.762	0.57541	0.474715
0.763	0.575884	0.473934
0.764	0.576358	0.473152
0.765	0.57683	0.472371
0.766	0.577302	0.471589
0.767	0.577774	0.470808
0.768	0.578244	0.470026
0.769	0.578714	0.469244
0.77	0.579182	0.468463
0.771	0.579651	0.467681
0.772	0.580118	0.4669
0.773	0.580584	0.466118
0.774	0.58105	0.465337
0.775	0.581515	0.464555
0.776	0.581979	0.463773
0.777	0.582443	0.462992
0.778	0.582905	0.46221
0.779	0.583367	0.461429
0.78	0.583828	0.460647
0.781	0.584288	0.459866
0.782	0.584748	0.459084
0.783	0.585206	0.458303
0.784	0.585664	0.457521
0.785	0.586121	0.45674
0.786	0.586578	0.455958
0.787	0.587033	0.455177
0.788	0.587488	0.454395
0.789	0.587942	0.453614
0.79	0.588395	0.452832
0.791	0.588848	0.452051
0.792	0.5893	0.451269
0.793	0.58975	0.450488
0.794	0.5902	0.449707
0.795	0.59065	0.448925
0.796	0.591098	0.448144
0.797	0.591546	0.447363
0.798	0.591993	0.446581
0.799	0.592439	0.4458
0.8	0.592885	0.445019
0.801	0.593329	0.444237
0.802	0.593773	0.443456
0.803	0.594216	0.442675
0.804	0.594658	0.441894
0.805	0.5951	0.441113
0.806	0.595541	0.440331
0.807	0.595981	0.43955
0.808	0.59642	0.438769
0.809	0.596858	0.437988
0.81	0.597296	0.437207
0.811	0.597733	0.436426
0.812	0.598169	0.435645
0.813	0.598604	0.434864
0.814	0.599038	0.434083
0.815	0.599472	0.433303
0.816	0.599905	0.432522
0.817	0.600337	0.431741
0.818	0.600768	0.43096
0.819	0.601199	0.430179
0.82	0.601629	0.429399
0.821	0.602058	0.428618
0.822	0.602486	0.427837
0.823	0.602914	0.427057
0.824	0.60334	0.426276
0.825	0.603766	0.425496
0.826	0.604191	0.424715
0.827	0.604615	0.423935
0.828	0.605039	0.423154
0.829	0.605462	0.422374
0.83	0.605884	0.421594
0.831	0.606305	0.420813
0.832	0.606725	0.420033
0.833	0.607145	0.419253
0.834	0.607564	0.418473
0.835	0.607982	0.417693
0.836	0.608399	0.416913
0.837	0.608816	0.416133
0.838	0.609232	0.415353
0.839	0.609647	0.414573
0.84	0.610061	0.413793
0.841	0.610474	0.413013
0.842	0.610887	0.412234
0.843	0.611299	0.411454
0.844	0.61171	0.410674
0.845	0.61212	0.409895
0.846	0.612529	0.409115
0.847	0.612938	0.408336
0.848	0.613346	0.407556
0.849	0.613753	0.406777
0.85	0.61416	0.405998
0.851	0.614565	0.405218
0.852	0.61497	0.404439
0.853	0.615374	0.40366
0.854	0.615777	0.402881
0.855	0.61618	0.402102
0.856	0.616582	0.401323
0.857	0.616983	0.400544
0.858	0.617383	0.399765
0.859	0.617782	0.398987
0.86	0.618181	0.398208
0.861	0.618579	0.397429
0.862	0.618976	0.396651
0.863	0.619372	0.395872
0.864	0.619767	0.395094
0.865	0.620162	0.394316
0.866	0.620556	0.393537
0.867	0.620949	0.392759
0.868	0.621341	0.391981
0.869	0.621733	0.391203
0.87	0.622124	0.390425
0.871	0.622514	0.389647
0.872	0.622903	0.388869
0.873	0.623292	0.388091
0.874	0.623679	0.387313
0.875	0.624066	0.386536
0.876	0.624452	0.385758
0.877	0.624838	0.384981
0.878	0.625222	0.384203
0.879	0.625606	0.383426
0.88	0.625989	0.382649
0.881	0.626371	0.381872
0.882	0.626753	0.381094
0.883	0.627134	0.380317
0.884	0.627514	0.37954
0.885	0.627893	0.378764
0.886	0.628271	0.377987
0.887	0.628649	0.37721
0.888	0.629026	0.376434
0.889	0.629402	0.375657
0.89	0.629777	0.374881
0.891	0.630151	0.374104
0.892	0.630525	0.373328
0.893	0.630898	0.372552
0.894	0.63127	0.371776
0.895	0.631642	0.371
0.896	0.632012	0.370224
0.897	0.632382	0.369448
0.898	0.632751	0.368672
0.899	0.633119	0.367896
0.9	0.633487	0.367121
0.901	0.633854	0.366345
0.902	0.63422	0.36557
0.903	0.634585	0.364795
0.904	0.634949	0.36402
0.905	0.635313	0.363244
0.906	0.635676	0.362469
0.907	0.636038	0.361695
0.908	0.636399	0.36092
0.909	0.63676	0.360145
0.91	0.637119	0.35937
0.911	0.637478	0.358596
0.912	0.637836	0.357821
0.913	0.638194	0.357047
0.914	0.638551	0.356273
0.915	0.638906	0.355499
0.916	0.639262	0.354725
0.917	0.639616	0.353951
